Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,number_established_years
non-consumable,13.0,low_fat,0.04188955,household,255.9014,out049,medium,tier_1,supermarket_type1,3315.0182,22
non-consumable,20.25,low_fat,0.148372897,health_and_hygiene,108.8938,out045,ultra_high,tier_2,supermarket_type1,3644.5892,19
food,12.6,regular,0.04179272,fruits_and_vegetables,122.0072,out017,ultra_high,tier_2,supermarket_type1,1347.5792,14
non-consumable,10.0,low_fat,0.073678663,health_and_hygiene,120.944,out018,medium,tier_3,supermarket_type2,2037.348,12
food,12.1,low_fat,0.040323731,fruits_and_vegetables,180.0002,out013,high,tier_3,supermarket_type1,4656.6052,34
non-consumable,12.15,low_fat,0.028592842,household,151.0708,out035,small,tier_2,supermarket_type1,2858.9452,17
food,16.7,regular,0.062044506,snack_foods,57.4562,out046,small,tier_1,supermarket_type1,948.0992,24
non-consumable,6.825,low_fat,0.059846975,health_and_hygiene,262.5226,out046,small,tier_1,supermarket_type1,9779.9362,24
food,20.25,regular,0.076160451,dairy,196.2794,out046,small,tier_1,supermarket_type1,2731.1116,24
food,16.25,low_fat,0.025776994,fruits_and_vegetables,169.9474,out049,medium,tier_1,supermarket_type1,2863.6058,22
food,20.75,regular,0.129864461,seafood,240.188,out018,medium,tier_3,supermarket_type2,5992.2,12
food,6.985,regular,0.13725257,meat,183.7608,out013,high,tier_3,supermarket_type1,2940.1728,34
non-consumable,5.32,low_fat,0.0,health_and_hygiene,101.7674,out013,high,tier_3,supermarket_type1,1120.5414,34
non-consumable,19.35,low_fat,0.027714371,health_and_hygiene,65.6168,out046,small,tier_1,supermarket_type1,830.9184,24
food,12.857645184135976,low_fat,0.0,frozen_foods,100.7042,out027,medium,tier_3,supermarket_type3,3174.5344,36
food,7.485,low_fat,0.06911065,snack_foods,109.0228,out035,small,tier_2,supermarket_type1,2542.0244,17
food,13.65,regular,0.18454121,canned,211.5902,out045,ultra_high,tier_2,supermarket_type1,4672.5844,19
food,17.7,low_fat,0.019438042,frozen_foods,95.541,out010,ultra_high,tier_3,grocery_store,96.541,23
food,19.2,regular,0.0,fruits_and_vegetables,182.095,out010,ultra_high,tier_3,grocery_store,732.38,23
food,7.51,low_fat,0.104400238,snack_foods,113.5544,out017,ultra_high,tier_2,supermarket_type1,894.8352,14
non-consumable,16.35,low_fat,0.034813556,household,128.402,out018,medium,tier_3,supermarket_type2,1265.02,12
food,10.5,low_fat,0.052852621,frozen_foods,88.783,out017,ultra_high,tier_2,supermarket_type1,2067.309,14
food,10.395,regular,0.0,baking_goods,51.4008,out018,medium,tier_3,supermarket_type2,556.6088,12
food,20.6,regular,0.030634813,dairy,212.9244,out018,medium,tier_3,supermarket_type2,2540.6928,12
food,7.445,low_fat,0.037690731,baking_goods,73.3354,out049,medium,tier_1,supermarket_type1,451.4124,22
food,12.857645184135976,low_fat,0.018632082,canned,82.9908,out019,small,tier_1,grocery_store,503.3448,36
food,9.6,regular,0.022274264,breads,101.699,out035,small,tier_2,supermarket_type1,2992.771,17
drinks,8.895,low_fat,0.0,dairy,42.0138,out018,medium,tier_3,supermarket_type2,568.5932,12
non-consumable,20.5,low_fat,0.0,household,37.119,out018,medium,tier_3,supermarket_type2,842.237,12
non-consumable,18.85,low_fat,0.052044976,health_and_hygiene,192.1846,out035,small,tier_2,supermarket_type1,3248.4382,17
non-consumable,21.25,low_fat,0.113833823,health_and_hygiene,232.83,out045,ultra_high,tier_2,supermarket_type1,1398.18,19
food,12.857645184135976,low_fat,0.173529036,fruits_and_vegetables,113.2834,out027,medium,tier_3,supermarket_type3,4376.9692,36
food,14.85,regular,0.009979271,snack_foods,155.763,out018,medium,tier_3,supermarket_type2,3129.26,12
food,5.34,regular,0.005963881,snack_foods,99.5358,out046,small,tier_1,supermarket_type1,1407.5012,24
food,21.0,low_fat,0.049505857,snack_foods,195.3478,out018,medium,tier_3,supermarket_type2,1162.4868,12
non-consumable,16.2,low_fat,0.050545502,household,191.6162,out018,medium,tier_3,supermarket_type2,1731.7458,12
food,20.7,regular,0.0,baking_goods,98.7042,out017,ultra_high,tier_2,supermarket_type1,1884.8798,14
food,12.85,low_fat,0.16871476,frozen_foods,47.306,out049,medium,tier_1,supermarket_type1,1071.938,22
food,12.857645184135976,low_fat,0.128532558,seafood,34.2216,out019,small,tier_1,grocery_store,173.108,36
food,8.155,low_fat,0.119428052,meat,190.853,out035,small,tier_2,supermarket_type1,2466.789,17
food,12.857645184135976,low_fat,0.170254469,snack_foods,124.8704,out027,medium,tier_3,supermarket_type3,2127.8968,36
non-consumable,12.857645184135976,low_fat,0.065612808,household,62.351,out027,medium,tier_3,supermarket_type3,2150.534,36
food,5.48,low_fat,0.015108194,frozen_foods,83.725,out046,small,tier_1,supermarket_type1,1165.15,24
non-consumable,20.2,low_fat,0.124261614,household,93.6462,out010,ultra_high,tier_3,grocery_store,277.6386,23
food,17.7,regular,0.122123201,meat,100.7674,out045,ultra_high,tier_2,supermarket_type1,814.9392,19
food,5.325,regular,0.23212188,dairy,55.5298,out010,ultra_high,tier_3,grocery_store,53.9298,23
food,19.7,lf,0.053439522,fruits_and_vegetables,55.093,out018,medium,tier_3,supermarket_type2,1018.674,12
food,12.8,low_fat,0.076045655,fruits_and_vegetables,96.541,out035,small,tier_2,supermarket_type1,3765.099,17
food,12.857645184135976,low_fat,0.130867413,baking_goods,150.8024,out027,medium,tier_3,supermarket_type3,4402.2696,36
food,17.6,regular,0.047524635,snack_foods,118.2782,out017,ultra_high,tier_2,supermarket_type1,715.0692,14
non-consumable,9.6,low_fat,0.006692529,household,164.9184,out013,high,tier_3,supermarket_type1,2972.1312,34
food,20.0,low_fat,0.034363029,baking_goods,43.5086,out035,small,tier_2,supermarket_type1,401.4774,17
food,17.85,low_fat,0.04453262,snack_foods,127.202,out049,medium,tier_1,supermarket_type1,2656.542,22
food,16.5,regular,0.093846532,baking_goods,95.7068,out035,small,tier_2,supermarket_type1,1069.2748,17
food,17.6,low_fat,0.008046275,dairy,173.7422,out017,ultra_high,tier_2,supermarket_type1,5863.0348,14
food,9.195,regular,0.122802943,fruits_and_vegetables,100.1016,out018,medium,tier_3,supermarket_type2,1113.2176,12
food,11.5,low_fat,0.0,fruits_and_vegetables,128.4652,out049,medium,tier_1,supermarket_type1,2841.6344,22
non-consumable,12.857645184135976,low_fat,0.080111611,health_and_hygiene,94.6436,out027,medium,tier_3,supermarket_type3,4065.3748,36
food,12.857645184135976,Regular,0.067624438,dairy,120.944,out027,medium,tier_3,supermarket_type3,1078.596,36
food,8.155,low_fat,0.119692888,meat,188.453,out045,ultra_high,tier_2,supermarket_type1,4364.319,19
drinks,6.96,lf,0.077508015,soft_drinks,92.3146,out018,medium,tier_3,supermarket_type2,1094.5752,12
food,12.857645184135976,Regular,0.135118202,frozen_foods,52.564,out027,medium,tier_3,supermarket_type3,2290.352,36
food,19.0,regular,0.10985775,fruits_and_vegetables,188.8214,out010,ultra_high,tier_3,grocery_store,188.4214,23
non-consumable,6.635,low_fat,0.027069402,household,174.9396,out046,small,tier_1,supermarket_type1,1744.396,24
food,17.6,regular,0.053397642,starchy_foods,46.706,out018,medium,tier_3,supermarket_type2,699.09,12
food,16.7,regular,0.03858813,snack_foods,144.6102,out049,medium,tier_1,supermarket_type1,3353.6346,22
food,17.75,regular,0.156802171,dairy,242.1538,out035,small,tier_2,supermarket_type1,4326.3684,17
food,12.1,low_fat,0.030188505,canned,77.367,out045,ultra_high,tier_2,supermarket_type1,612.536,19
non-consumable,7.105,low_fat,0.044991294,household,59.2562,out018,medium,tier_3,supermarket_type2,651.8182,12
drinks,17.25,lf,0.0,dairy,171.5764,out045,ultra_high,tier_2,supermarket_type1,4637.9628,19
food,9.695,regular,0.030413777,snack_foods,221.3114,out018,medium,tier_3,supermarket_type2,2217.114,12
food,16.85,regular,0.080015028,snack_foods,111.8544,out018,medium,tier_3,supermarket_type2,1677.816,12
food,15.5,regular,0.026355345,fruits_and_vegetables,100.8332,out045,ultra_high,tier_2,supermarket_type1,1537.998,19
food,19.6,low_fat,0.039638705,snack_foods,166.0526,out049,medium,tier_1,supermarket_type1,3124.5994,22
food,14.1,low_fat,0.126035694,fruits_and_vegetables,86.4198,out045,ultra_high,tier_2,supermarket_type1,1133.8574,19
food,19.35,low_fat,0.033082215,meat,172.5738,out035,small,tier_2,supermarket_type1,4865.6664,17
food,7.785,low_fat,0.139436695,dairy,103.0306,out013,high,tier_3,supermarket_type1,2404.2038,34
drinks,11.8,low_fat,0.11350542,soft_drinks,186.8924,out049,medium,tier_1,supermarket_type1,2961.4784,22
food,16.7,regular,0.103849783,snack_foods,58.8562,out010,ultra_high,tier_3,grocery_store,59.2562,23
food,15.6,low_fat,0.142986863,breakfast,130.3994,out013,high,tier_3,supermarket_type1,2826.9868,34
drinks,8.575,low_fat,0.023934398,soft_drinks,105.828,out045,ultra_high,tier_2,supermarket_type1,958.752,19
food,8.85,low_fat,0.053822086,fruits_and_vegetables,183.8292,out013,high,tier_3,supermarket_type1,2554.0088,34
non-consumable,12.857645184135976,low_fat,0.021184746,others,189.553,out019,small,tier_1,grocery_store,379.506,36
food,17.7,low_fat,0.01161096,frozen_foods,95.041,out035,small,tier_2,supermarket_type1,868.869,17
non-consumable,13.1,low_fat,0.012167988,others,190.253,out017,ultra_high,tier_2,supermarket_type1,4174.566,14
food,15.0,low_fat,0.058485617,snack_foods,44.7744,out049,medium,tier_1,supermarket_type1,679.116,22
food,9.3,low_fat,0.042930789,fruits_and_vegetables,88.5172,out013,high,tier_3,supermarket_type1,1427.4752,34
non-consumable,12.857645184135976,low_fat,0.068753558,household,127.9678,out019,small,tier_1,grocery_store,254.3356,36
food,15.7,low_fat,0.074083388,baking_goods,253.3724,out017,ultra_high,tier_2,supermarket_type1,6795.1548,14
non-consumable,13.0,lf,0.041994899,household,254.7014,out018,medium,tier_3,supermarket_type2,5100.028,12
food,7.975,low_fat,0.014653896,baking_goods,82.425,out049,medium,tier_1,supermarket_type1,749.025,22
food,11.3,low_fat,0.007321067,meat,197.7426,out017,ultra_high,tier_2,supermarket_type1,2570.6538,14
food,20.25,regular,0.076470697,dairy,196.1794,out018,medium,tier_3,supermarket_type2,2731.1116,12
food,11.35,regular,0.04324563,fruits_and_vegetables,199.4742,out045,ultra_high,tier_2,supermarket_type1,2587.9646,19
food,15.6,low_fat,0.13575135,baking_goods,111.5544,out010,ultra_high,tier_3,grocery_store,223.7088,23
non-consumable,5.615,low_fat,0.210511558,health_and_hygiene,121.373,out010,ultra_high,tier_3,grocery_store,123.173,23
food,16.85,regular,0.133385398,snack_foods,109.8544,out010,ultra_high,tier_3,grocery_store,223.7088,23
non-consumable,9.395,low_fat,0.039961837,others,84.0908,out046,small,tier_1,supermarket_type1,419.454,24
food,7.55,regular,0.03107068,fruits_and_vegetables,122.4072,out018,medium,tier_3,supermarket_type2,857.5504,12
food,5.785,regular,0.053802405,fruits_and_vegetables,85.9856,out013,high,tier_3,supermarket_type1,1494.0552,34
food,18.85,low_fat,0.042614361,canned,255.333,out013,high,tier_3,supermarket_type1,1794.331,34
food,12.15,low_fat,0.018514652,frozen_foods,252.7698,out017,ultra_high,tier_2,supermarket_type1,5834.4054,14
drinks,5.73,low_fat,0.05190652,soft_drinks,188.1898,out045,ultra_high,tier_2,supermarket_type1,1496.7184,19
food,12.857645184135976,low_fat,0.172309903,meat,98.2042,out019,small,tier_1,grocery_store,198.4084,36
food,18.25,regular,0.18329488,dairy,111.657,out046,small,tier_1,supermarket_type1,1537.998,24
food,12.857645184135976,regular,0.107110465,breakfast,55.5588,out019,small,tier_1,grocery_store,229.0352,36
food,9.1,low_fat,0.174827835,baking_goods,127.2362,out018,medium,tier_3,supermarket_type2,1635.8706,12
food,6.38,lf,0.031898175,dairy,177.4344,out046,small,tier_1,supermarket_type1,1784.344,24
food,12.857645184135976,low_fat,0.120663214,canned,95.6778,out027,medium,tier_3,supermarket_type3,2910.2118,36
non-consumable,12.857645184135976,low_fat,0.017556795,health_and_hygiene,129.9626,out027,medium,tier_3,supermarket_type3,3410.2276,36
food,10.65,regular,0.085135953,snack_foods,232.3668,out046,small,tier_1,supermarket_type1,3685.8688,24
food,12.6,regular,0.021951613,fruits_and_vegetables,250.9092,out013,high,tier_3,supermarket_type1,4731.1748,34
food,12.857645184135976,low_fat,0.153741385,dairy,182.6292,out019,small,tier_1,grocery_store,182.4292,36
food,12.5,regular,0.081684728,fruits_and_vegetables,92.3488,out013,high,tier_3,supermarket_type1,1177.1344,34
food,15.5,regular,0.125687917,fruits_and_vegetables,178.2028,out046,small,tier_1,supermarket_type1,1416.8224,24
drinks,11.85,low_fat,0.132876847,dairy,98.0726,out049,medium,tier_1,supermarket_type1,1076.5986,22
food,17.5,regular,0.007538459,dairy,144.2102,out035,small,tier_2,supermarket_type1,4082.6856,17
food,14.7,low_fat,0.072238195,fruits_and_vegetables,47.5034,out013,high,tier_3,supermarket_type1,972.068,34
food,16.35,regular,0.062411404,fruits_and_vegetables,225.9062,out046,small,tier_1,supermarket_type1,5416.9488,24
food,15.2,low_fat,0.091745951,snack_foods,229.0352,out035,small,tier_2,supermarket_type1,2290.352,17
food,7.905,low_fat,0.010053105,snack_foods,249.0408,out018,medium,tier_3,supermarket_type2,6258.52,12
food,9.285,regular,0.020989132,snack_foods,158.6578,out013,high,tier_3,supermarket_type1,2406.867,34
non-consumable,17.7,low_fat,0.012540003,household,167.0474,out035,small,tier_2,supermarket_type1,5895.659,17
drinks,12.857645184135976,low_fat,0.138269873,soft_drinks,111.686,out019,small,tier_1,grocery_store,452.744,36
food,13.6,regular,0.043646901,fruits_and_vegetables,155.7946,out035,small,tier_2,supermarket_type1,3471.4812,17
food,15.5,regular,0.02536567,baking_goods,82.7934,out035,small,tier_2,supermarket_type1,1228.401,17
drinks,14.7,low_fat,0.021005399,hard_drinks,144.5128,out018,medium,tier_3,supermarket_type2,2588.6304,12
food,16.7,regular,0.062297249,snack_foods,60.6562,out018,medium,tier_3,supermarket_type2,592.562,12
food,12.857645184135976,regular,0.0,baking_goods,38.1848,out019,small,tier_1,grocery_store,37.2848,36
food,19.0,regular,0.065621523,fruits_and_vegetables,186.5214,out035,small,tier_2,supermarket_type1,5275.7992,17
non-consumable,12.857645184135976,low_fat,0.017295906,health_and_hygiene,47.1034,out019,small,tier_1,grocery_store,145.8102,36
food,18.7,low_fat,0.026450779,baking_goods,124.902,out017,ultra_high,tier_2,supermarket_type1,2909.546,14
drinks,7.905,low_fat,0.064011067,hard_drinks,230.2694,out013,high,tier_3,supermarket_type1,4567.388,34
non-consumable,18.0,low_fat,0.01548171,health_and_hygiene,159.3604,out045,ultra_high,tier_2,supermarket_type1,2059.9852,19
food,16.25,regular,0.049051717,fruits_and_vegetables,152.4682,out049,medium,tier_1,supermarket_type1,2439.4912,22
drinks,8.26,regular,0.032625074,soft_drinks,124.673,out017,ultra_high,tier_2,supermarket_type1,1847.595,14
food,12.15,low_fat,0.037864854,meat,63.0826,out013,high,tier_3,supermarket_type1,322.913,34
food,5.785,regular,0.038749536,fruits_and_vegetables,262.0252,out035,small,tier_2,supermarket_type1,4459.5284,17
food,20.0,low_fat,0.034340926,baking_goods,45.4086,out013,high,tier_3,supermarket_type1,981.3892,34
food,7.05,regular,0.055644887,breads,224.9088,out049,medium,tier_1,supermarket_type1,2684.5056,22
food,15.6,low_fat,0.143396175,breakfast,128.0994,out045,ultra_high,tier_2,supermarket_type1,2184.4898,19
non-consumable,20.5,low_fat,0.032762495,household,40.0822,out035,small,tier_2,supermarket_type1,1257.0304,17
drinks,18.85,low_fat,0.0,hard_drinks,162.0578,out035,small,tier_2,supermarket_type1,3209.156,17
non-consumable,20.5,low_fat,0.144094079,household,34.819,out017,ultra_high,tier_2,supermarket_type1,1061.951,14
food,7.1,low_fat,0.110633958,fruits_and_vegetables,173.808,out017,ultra_high,tier_2,supermarket_type1,1211.756,14
non-consumable,7.5,low_fat,0.0,household,59.2588,out049,medium,tier_1,supermarket_type1,916.1408,22
food,7.725,low_fat,0.047782959,canned,249.1092,out046,small,tier_1,supermarket_type1,2490.092,24
food,12.35,Regular,0.18614827,baking_goods,78.2328,out049,medium,tier_1,supermarket_type1,1158.492,22
non-consumable,19.1,lf,0.177545624,household,172.4422,out049,medium,tier_1,supermarket_type1,3621.2862,22
non-consumable,12.857645184135976,low_fat,0.008604657,household,123.1756,out027,medium,tier_3,supermarket_type3,1211.756,36
food,13.5,regular,0.160044589,fruits_and_vegetables,145.4102,out045,ultra_high,tier_2,supermarket_type1,3499.4448,19
food,14.8,regular,0.043856919,breads,109.057,out013,high,tier_3,supermarket_type1,2746.425,34
drinks,15.7,low_fat,0.030697825,hard_drinks,42.877,out035,small,tier_2,supermarket_type1,1168.479,17
food,8.3,low_fat,0.03532494,fruits_and_vegetables,38.9506,out013,high,tier_3,supermarket_type1,721.0614,34
food,19.35,low_fat,0.016611475,frozen_foods,122.0098,out046,small,tier_1,supermarket_type1,2651.2156,24
food,16.0,low_fat,0.040911824,snack_foods,141.2496,out013,high,tier_3,supermarket_type1,3387.5904,34
food,13.1,low_fat,0.075563757,dairy,168.1158,out035,small,tier_2,supermarket_type1,2005.3896,17
food,12.857645184135976,low_fat,0.136119549,fruits_and_vegetables,94.1094,out019,small,tier_1,grocery_store,190.4188,36
food,18.0,low_fat,0.03901099,snack_foods,147.7418,out046,small,tier_1,supermarket_type1,4119.9704,24
food,14.85,regular,0.035400659,fruits_and_vegetables,161.9578,out018,medium,tier_3,supermarket_type2,1444.1202,12
food,7.145,low_fat,0.017783501,frozen_foods,159.4578,out035,small,tier_2,supermarket_type1,3209.156,17
food,20.1,regular,0.022552083,fruits_and_vegetables,226.6036,out017,ultra_high,tier_2,supermarket_type1,6831.108,14
food,8.945,regular,0.088002959,dairy,261.391,out018,medium,tier_3,supermarket_type2,1840.937,12
non-consumable,6.525,low_fat,0.090806457,household,86.4882,out017,ultra_high,tier_2,supermarket_type1,1631.8758,14
non-consumable,16.5,low_fat,0.012657494,health_and_hygiene,36.3506,out049,medium,tier_1,supermarket_type1,872.8638,22
food,6.615,low_fat,0.093574769,dairy,199.4426,out045,ultra_high,tier_2,supermarket_type1,3361.6242,19
food,20.2,regular,0.117839328,baking_goods,195.211,out018,medium,tier_3,supermarket_type2,2356.932,12
food,9.5,regular,0.048761223,starchy_foods,186.5898,out049,medium,tier_1,supermarket_type1,5238.5144,22
non-consumable,14.65,low_fat,0.083528446,household,162.4552,out045,ultra_high,tier_2,supermarket_type1,2274.3728,19
food,6.175,regular,0.179806961,meat,95.2752,out018,medium,tier_3,supermarket_type2,1534.0032,12
food,16.2,regular,0.128397995,frozen_foods,178.337,out035,small,tier_2,supermarket_type1,1411.496,17
food,13.8,regular,0.064153845,fruits_and_vegetables,76.9012,out013,high,tier_3,supermarket_type1,607.2096,34
drinks,8.01,low_fat,0.070533748,hard_drinks,34.2532,out018,medium,tier_3,supermarket_type2,467.3916,12
